datetime,machineID,comp
8/14/2015 6:00:00 AM,17,comp2
8/29/2015 6:00:00 AM,17,comp4
9/13/2015 6:00:00 AM,17,comp2
10/28/2015 6:00:00 AM,17,comp3
10/28/2015 6:00:00 AM,17,comp4
11/12/2015 6:00:00 AM,17,comp3
11/27/2015 6:00:00 AM,17,comp3
11/27/2015 6:00:00 AM,17,comp2
12/12/2015 6:00:00 AM,17,comp3
12/27/2015 6:00:00 AM,17,comp1
6/1/2014 6:00:00 AM,18,comp3
6/16/2014 6:00:00 AM,18,comp4
8/15/2014 6:00:00 AM,18,comp2
11/28/2014 6:00:00 AM,18,comp1
1/30/2015 6:00:00 AM,18,comp4
2/14/2015 6:00:00 AM,18,comp4
2/14/2015 6:00:00 AM,18,comp2
3/1/2015 6:00:00 AM,18,comp2
3/31/2015 6:00:00 AM,18,comp1
4/15/2015 6:00:00 AM,18,comp1
4/15/2015 6:00:00 AM,18,comp3
5/15/2015 6:00:00 AM,18,comp2
5/15/2015 6:00:00 AM,18,comp4
5/30/2015 6:00:00 AM,18,comp3
6/29/2015 6:00:00 AM,18,comp2
7/14/2015 6:00:00 AM,18,comp3
7/29/2015 6:00:00 AM,18,comp2
7/29/2015 6:00:00 AM,18,comp3
8/13/2015 6:00:00 AM,18,comp1
8/13/2015 6:00:00 AM,18,comp2
8/28/2015 6:00:00 AM,18,comp4
9/12/2015 6:00:00 AM,18,comp4
9/12/2015 6:00:00 AM,18,comp2
10/12/2015 6:00:00 AM,18,comp1
10/27/2015 6:00:00 AM,18,comp4
11/11/2015 6:00:00 AM,18,comp3
11/26/2015 6:00:00 AM,18,comp3
12/26/2015 6:00:00 AM,18,comp1
6/1/2014 6:00:00 AM,19,comp4
7/1/2014 6:00:00 AM,19,comp1
8/15/2014 6:00:00 AM,19,comp2
12/13/2014 6:00:00 AM,19,comp3
1/13/2015 6:00:00 AM,19,comp1
1/28/2015 6:00:00 AM,19,comp1
1/28/2015 6:00:00 AM,19,comp2
2/12/2015 6:00:00 AM,19,comp1
2/27/2015 6:00:00 AM,19,comp4
3/14/2015 6:00:00 AM,19,comp3
4/13/2015 6:00:00 AM,19,comp1
4/13/2015 6:00:00 AM,19,comp4
4/28/2015 6:00:00 AM,19,comp2
4/28/2015 6:00:00 AM,19,comp3
5/13/2015 6:00:00 AM,19,comp1
5/13/2015 6:00:00 AM,19,comp2
5/28/2015 6:00:00 AM,19,comp1
5/28/2015 6:00:00 AM,19,comp2
6/12/2015 6:00:00 AM,19,comp1
6/27/2015 6:00:00 AM,19,comp4
6/27/2015 6:00:00 AM,19,comp2
7/12/2015 6:00:00 AM,19,comp1
7/27/2015 6:00:00 AM,19,comp3
8/11/2015 6:00:00 AM,19,comp1
8/11/2015 6:00:00 AM,19,comp3
8/26/2015 6:00:00 AM,19,comp3
9/10/2015 6:00:00 AM,19,comp4
9/25/2015 6:00:00 AM,19,comp2
10/10/2015 6:00:00 AM,19,comp2
10/10/2015 6:00:00 AM,19,comp3
10/25/2015 6:00:00 AM,19,comp2
11/24/2015 6:00:00 AM,19,comp4
12/9/2015 6:00:00 AM,19,comp1
12/24/2015 6:00:00 AM,19,comp1
6/1/2014 6:00:00 AM,20,comp1
6/1/2014 6:00:00 AM,20,comp2
7/1/2014 6:00:00 AM,20,comp4
10/29/2014 6:00:00 AM,20,comp3
1/4/2015 6:00:00 AM,20,comp2
1/19/2015 6:00:00 AM,20,comp4
2/3/2015 6:00:00 AM,20,comp2
2/3/2015 6:00:00 AM,20,comp3
2/18/2015 6:00:00 AM,20,comp3
3/5/2015 6:00:00 AM,20,comp1
3/20/2015 6:00:00 AM,20,comp1
3/20/2015 6:00:00 AM,20,comp2
4/4/2015 6:00:00 AM,20,comp1
4/4/2015 6:00:00 AM,20,comp3
4/19/2015 6:00:00 AM,20,comp4
4/19/2015 6:00:00 AM,20,comp3
5/4/2015 6:00:00 AM,20,comp4
6/18/2015 6:00:00 AM,20,comp2
7/3/2015 6:00:00 AM,20,comp2
7/18/2015 6:00:00 AM,20,comp1
8/2/2015 6:00:00 AM,20,comp2
8/2/2015 6:00:00 AM,20,comp1
8/17/2015 6:00:00 AM,20,comp4
9/1/2015 6:00:00 AM,20,comp4
9/16/2015 6:00:00 AM,20,comp1
10/1/2015 6:00:00 AM,20,comp2
10/16/2015 6:00:00 AM,20,comp1
10/31/2015 6:00:00 AM,20,comp3
11/15/2015 6:00:00 AM,20,comp2
11/15/2015 6:00:00 AM,20,comp3
11/30/2015 6:00:00 AM,20,comp3
12/15/2015 6:00:00 AM,20,comp1
12/30/2015 6:00:00 AM,20,comp4
6/1/2014 6:00:00 AM,21,comp3
9/14/2014 6:00:00 AM,21,comp4
9/29/2014 6:00:00 AM,21,comp2
11/28/2014 6:00:00 AM,21,comp1
1/23/2015 6:00:00 AM,21,comp3
2/22/2015 6:00:00 AM,21,comp1
3/9/2015 6:00:00 AM,21,comp2
4/8/2015 6:00:00 AM,21,comp4
4/23/2015 6:00:00 AM,21,comp2
5/8/2015 6:00:00 AM,21,comp1
6/7/2015 6:00:00 AM,21,comp2
6/7/2015 6:00:00 AM,21,comp1
6/22/2015 6:00:00 AM,21,comp2
7/7/2015 6:00:00 AM,21,comp2
7/7/2015 6:00:00 AM,21,comp1
8/6/2015 6:00:00 AM,21,comp4
8/6/2015 6:00:00 AM,21,comp2
8/21/2015 6:00:00 AM,21,comp2
9/5/2015 6:00:00 AM,21,comp3
9/20/2015 6:00:00 AM,21,comp4
10/5/2015 6:00:00 AM,21,comp3
10/5/2015 6:00:00 AM,21,comp2
10/20/2015 6:00:00 AM,21,comp1
11/4/2015 6:00:00 AM,21,comp4
11/19/2015 6:00:00 AM,21,comp4
12/4/2015 6:00:00 AM,21,comp2
12/4/2015 6:00:00 AM,21,comp4
12/19/2015 6:00:00 AM,21,comp3
12/19/2015 6:00:00 AM,21,comp2
6/16/2014 6:00:00 AM,22,comp3
8/15/2014 6:00:00 AM,22,comp2
12/13/2014 6:00:00 AM,22,comp4
12/28/2014 6:00:00 AM,22,comp1
1/7/2015 6:00:00 AM,22,comp2
1/22/2015 6:00:00 AM,22,comp1
2/6/2015 6:00:00 AM,22,comp1
2/6/2015 6:00:00 AM,22,comp3
2/21/2015 6:00:00 AM,22,comp1
3/8/2015 6:00:00 AM,22,comp1
3/23/2015 6:00:00 AM,22,comp2
3/23/2015 6:00:00 AM,22,comp4
4/7/2015 6:00:00 AM,22,comp3
4/22/2015 6:00:00 AM,22,comp2
5/7/2015 6:00:00 AM,22,comp2
5/22/2015 6:00:00 AM,22,comp3
5/22/2015 6:00:00 AM,22,comp1
6/6/2015 6:00:00 AM,22,comp1
6/21/2015 6:00:00 AM,22,comp1
6/21/2015 6:00:00 AM,22,comp4
7/6/2015 6:00:00 AM,22,comp1
7/6/2015 6:00:00 AM,22,comp2
8/5/2015 6:00:00 AM,22,comp4
8/20/2015 6:00:00 AM,22,comp3
9/4/2015 6:00:00 AM,22,comp1
9/19/2015 6:00:00 AM,22,comp2
10/4/2015 6:00:00 AM,22,comp2
10/19/2015 6:00:00 AM,22,comp2
11/3/2015 6:00:00 AM,22,comp3
11/3/2015 6:00:00 AM,22,comp2
11/18/2015 6:00:00 AM,22,comp4
11/18/2015 6:00:00 AM,22,comp1
12/3/2015 6:00:00 AM,22,comp3
10/14/2014 6:00:00 AM,23,comp3
10/14/2014 6:00:00 AM,23,comp4
11/28/2014 6:00:00 AM,23,comp1
11/28/2014 6:00:00 AM,23,comp2
1/5/2015 6:00:00 AM,23,comp2
1/20/2015 6:00:00 AM,23,comp4
2/4/2015 6:00:00 AM,23,comp1
3/21/2015 6:00:00 AM,23,comp4
4/5/2015 6:00:00 AM,23,comp1
4/5/2015 6:00:00 AM,23,comp4
4/20/2015 6:00:00 AM,23,comp1
5/5/2015 6:00:00 AM,23,comp1
5/5/2015 6:00:00 AM,23,comp4
5/20/2015 6:00:00 AM,23,comp2
6/4/2015 6:00:00 AM,23,comp3
6/19/2015 6:00:00 AM,23,comp3
7/4/2015 6:00:00 AM,23,comp1
7/19/2015 6:00:00 AM,23,comp2
8/3/2015 6:00:00 AM,23,comp3
8/18/2015 6:00:00 AM,23,comp3
8/18/2015 6:00:00 AM,23,comp1
9/2/2015 6:00:00 AM,23,comp1
9/2/2015 6:00:00 AM,23,comp2
10/2/2015 6:00:00 AM,23,comp1
10/2/2015 6:00:00 AM,23,comp3
10/17/2015 6:00:00 AM,23,comp4
11/1/2015 6:00:00 AM,23,comp2
11/16/2015 6:00:00 AM,23,comp3
11/16/2015 6:00:00 AM,23,comp1
12/1/2015 6:00:00 AM,23,comp1
12/16/2015 6:00:00 AM,23,comp4
12/31/2015 6:00:00 AM,23,comp1
7/1/2014 6:00:00 AM,24,comp2
8/15/2014 6:00:00 AM,24,comp4
9/14/2014 6:00:00 AM,24,comp1
10/14/2014 6:00:00 AM,24,comp3
1/2/2015 6:00:00 AM,24,comp2
1/2/2015 6:00:00 AM,24,comp1
1/17/2015 6:00:00 AM,24,comp2
2/1/2015 6:00:00 AM,24,comp2
2/16/2015 6:00:00 AM,24,comp1
3/18/2015 6:00:00 AM,24,comp1
3/18/2015 6:00:00 AM,24,comp2
4/2/2015 6:00:00 AM,24,comp4
4/17/2015 6:00:00 AM,24,comp3
5/2/2015 6:00:00 AM,24,comp4
5/17/2015 6:00:00 AM,24,comp1
6/1/2015 6:00:00 AM,24,comp2
6/1/2015 6:00:00 AM,24,comp4
6/16/2015 6:00:00 AM,24,comp1
7/1/2015 6:00:00 AM,24,comp3
7/16/2015 6:00:00 AM,24,comp2
7/16/2015 6:00:00 AM,24,comp1
7/31/2015 6:00:00 AM,24,comp3
7/31/2015 6:00:00 AM,24,comp4
8/15/2015 6:00:00 AM,24,comp3
8/15/2015 6:00:00 AM,24,comp2
8/30/2015 6:00:00 AM,24,comp2
8/30/2015 6:00:00 AM,24,comp4
9/14/2015 6:00:00 AM,24,comp2
9/29/2015 6:00:00 AM,24,comp1
10/14/2015 6:00:00 AM,24,comp3
10/29/2015 6:00:00 AM,24,comp2
11/13/2015 6:00:00 AM,24,comp1
11/13/2015 6:00:00 AM,24,comp4
11/28/2015 6:00:00 AM,24,comp1
11/28/2015 6:00:00 AM,24,comp3
12/13/2015 6:00:00 AM,24,comp3
12/28/2015 6:00:00 AM,24,comp3
12/28/2015 6:00:00 AM,24,comp1
6/16/2014 6:00:00 AM,25,comp3
9/29/2014 6:00:00 AM,25,comp1
9/29/2014 6:00:00 AM,25,comp4
11/28/2014 6:00:00 AM,25,comp2
2/3/2015 6:00:00 AM,25,comp2
2/3/2015 6:00:00 AM,25,comp3
3/5/2015 6:00:00 AM,25,comp2
3/5/2015 6:00:00 AM,25,comp1
3/20/2015 6:00:00 AM,25,comp3
4/4/2015 6:00:00 AM,25,comp1
4/19/2015 6:00:00 AM,25,comp3
5/4/2015 6:00:00 AM,25,comp4
5/19/2015 6:00:00 AM,25,comp3
6/3/2015 6:00:00 AM,25,comp1
6/3/2015 6:00:00 AM,25,comp2
6/18/2015 6:00:00 AM,25,comp1
7/18/2015 6:00:00 AM,25,comp1
8/2/2015 6:00:00 AM,25,comp1
8/17/2015 6:00:00 AM,25,comp4
8/17/2015 6:00:00 AM,25,comp2
9/1/2015 6:00:00 AM,25,comp3
9/16/2015 6:00:00 AM,25,comp1
9/16/2015 6:00:00 AM,25,comp3
10/1/2015 6:00:00 AM,25,comp1
10/31/2015 6:00:00 AM,25,comp3
10/31/2015 6:00:00 AM,25,comp2
11/30/2015 6:00:00 AM,25,comp4
12/30/2015 6:00:00 AM,25,comp1
12/30/2015 6:00:00 AM,25,comp3
6/1/2014 6:00:00 AM,26,comp2
6/16/2014 6:00:00 AM,26,comp3
10/14/2014 6:00:00 AM,26,comp1
11/28/2014 6:00:00 AM,26,comp4
1/21/2015 6:00:00 AM,26,comp3
2/5/2015 6:00:00 AM,26,comp4
3/7/2015 6:00:00 AM,26,comp2
3/22/2015 6:00:00 AM,26,comp3
4/6/2015 6:00:00 AM,26,comp1
5/6/2015 6:00:00 AM,26,comp2
5/6/2015 6:00:00 AM,26,comp4
5/21/2015 6:00:00 AM,26,comp2
6/5/2015 6:00:00 AM,26,comp2
6/5/2015 6:00:00 AM,26,comp1
6/20/2015 6:00:00 AM,26,comp4
6/20/2015 6:00:00 AM,26,comp3
7/5/2015 6:00:00 AM,26,comp3
7/5/2015 6:00:00 AM,26,comp1
7/20/2015 6:00:00 AM,26,comp4
8/4/2015 6:00:00 AM,26,comp4
8/19/2015 6:00:00 AM,26,comp2
8/19/2015 6:00:00 AM,26,comp4
9/3/2015 6:00:00 AM,26,comp1
9/18/2015 6:00:00 AM,26,comp3
10/3/2015 6:00:00 AM,26,comp3
10/18/2015 6:00:00 AM,26,comp3
10/18/2015 6:00:00 AM,26,comp2
11/2/2015 6:00:00 AM,26,comp1
11/2/2015 6:00:00 AM,26,comp4
11/17/2015 6:00:00 AM,26,comp2
11/17/2015 6:00:00 AM,26,comp4
12/2/2015 6:00:00 AM,26,comp2
12/17/2015 6:00:00 AM,26,comp4
1/1/2016 6:00:00 AM,26,comp1
8/15/2014 6:00:00 AM,27,comp1
9/29/2014 6:00:00 AM,27,comp4
10/29/2014 6:00:00 AM,27,comp3
12/13/2014 6:00:00 AM,27,comp2
1/10/2015 6:00:00 AM,27,comp2
1/10/2015 6:00:00 AM,27,comp3
1/25/2015 6:00:00 AM,27,comp1
1/25/2015 6:00:00 AM,27,comp4
2/9/2015 6:00:00 AM,27,comp3
2/24/2015 6:00:00 AM,27,comp4
2/24/2015 6:00:00 AM,27,comp2
3/11/2015 6:00:00 AM,27,comp2
3/26/2015 6:00:00 AM,27,comp2
4/25/2015 6:00:00 AM,27,comp3
4/25/2015 6:00:00 AM,27,comp4
5/10/2015 6:00:00 AM,27,comp3
5/25/2015 6:00:00 AM,27,comp3
6/9/2015 6:00:00 AM,27,comp2
6/9/2015 6:00:00 AM,27,comp3
6/24/2015 6:00:00 AM,27,comp2
6/24/2015 6:00:00 AM,27,comp4
7/9/2015 6:00:00 AM,27,comp3
7/9/2015 6:00:00 AM,27,comp1
8/8/2015 6:00:00 AM,27,comp1
8/8/2015 6:00:00 AM,27,comp4
8/23/2015 6:00:00 AM,27,comp3
9/7/2015 6:00:00 AM,27,comp1
9/22/2015 6:00:00 AM,27,comp3
9/22/2015 6:00:00 AM,27,comp2
10/7/2015 6:00:00 AM,27,comp2
10/22/2015 6:00:00 AM,27,comp4
10/22/2015 6:00:00 AM,27,comp1
11/6/2015 6:00:00 AM,27,comp1
11/6/2015 6:00:00 AM,27,comp3
11/21/2015 6:00:00 AM,27,comp4
12/6/2015 6:00:00 AM,27,comp3
12/6/2015 6:00:00 AM,27,comp4
12/21/2015 6:00:00 AM,27,comp4
6/16/2014 6:00:00 AM,28,comp1
7/1/2014 6:00:00 AM,28,comp3
9/14/2014 6:00:00 AM,28,comp4
9/29/2014 6:00:00 AM,28,comp2
1/31/2015 6:00:00 AM,28,comp2
2/15/2015 6:00:00 AM,28,comp2
3/2/2015 6:00:00 AM,28,comp4
3/17/2015 6:00:00 AM,28,comp2
4/1/2015 6:00:00 AM,28,comp2
4/16/2015 6:00:00 AM,28,comp3
5/1/2015 6:00:00 AM,28,comp1
5/16/2015 6:00:00 AM,28,comp1
5/16/2015 6:00:00 AM,28,comp3
5/31/2015 6:00:00 AM,28,comp4
5/31/2015 6:00:00 AM,28,comp1
6/15/2015 6:00:00 AM,28,comp2
6/15/2015 6:00:00 AM,28,comp3
6/30/2015 6:00:00 AM,28,comp4
7/15/2015 6:00:00 AM,28,comp4
7/30/2015 6:00:00 AM,28,comp4
8/14/2015 6:00:00 AM,28,comp1
8/14/2015 6:00:00 AM,28,comp3
9/13/2015 6:00:00 AM,28,comp4
9/28/2015 6:00:00 AM,28,comp4
10/13/2015 6:00:00 AM,28,comp1
10/28/2015 6:00:00 AM,28,comp4
11/27/2015 6:00:00 AM,28,comp3
11/27/2015 6:00:00 AM,28,comp4
12/12/2015 6:00:00 AM,28,comp4
12/27/2015 6:00:00 AM,28,comp4
12/27/2015 6:00:00 AM,28,comp1
7/16/2014 6:00:00 AM,29,comp3
8/15/2014 6:00:00 AM,29,comp4
10/29/2014 6:00:00 AM,29,comp1
12/28/2014 6:00:00 AM,29,comp2
1/2/2015 6:00:00 AM,29,comp2
1/17/2015 6:00:00 AM,29,comp3
2/1/2015 6:00:00 AM,29,comp3
2/16/2015 6:00:00 AM,29,comp2
3/3/2015 6:00:00 AM,29,comp1
3/3/2015 6:00:00 AM,29,comp3
3/18/2015 6:00:00 AM,29,comp4
4/2/2015 6:00:00 AM,29,comp4
4/17/2015 6:00:00 AM,29,comp3
5/2/2015 6:00:00 AM,29,comp2
6/1/2015 6:00:00 AM,29,comp2
6/1/2015 6:00:00 AM,29,comp4
6/16/2015 6:00:00 AM,29,comp1
7/1/2015 6:00:00 AM,29,comp1
7/16/2015 6:00:00 AM,29,comp3
7/16/2015 6:00:00 AM,29,comp1
7/31/2015 6:00:00 AM,29,comp3
7/31/2015 6:00:00 AM,29,comp4
8/15/2015 6:00:00 AM,29,comp2
8/30/2015 6:00:00 AM,29,comp2
9/29/2015 6:00:00 AM,29,comp2
10/14/2015 6:00:00 AM,29,comp4
10/14/2015 6:00:00 AM,29,comp3
10/29/2015 6:00:00 AM,29,comp1
11/13/2015 6:00:00 AM,29,comp3
11/28/2015 6:00:00 AM,29,comp3
11/28/2015 6:00:00 AM,29,comp2
12/13/2015 6:00:00 AM,29,comp4
12/13/2015 6:00:00 AM,29,comp2
12/28/2015 6:00:00 AM,29,comp3
7/1/2014 6:00:00 AM,30,comp1
7/1/2014 6:00:00 AM,30,comp4
7/31/2014 6:00:00 AM,30,comp3
11/28/2014 6:00:00 AM,30,comp2
1/9/2015 6:00:00 AM,30,comp4
1/24/2015 6:00:00 AM,30,comp4
2/8/2015 6:00:00 AM,30,comp2
2/8/2015 6:00:00 AM,30,comp4
2/23/2015 6:00:00 AM,30,comp2
3/10/2015 6:00:00 AM,30,comp3
3/25/2015 6:00:00 AM,30,comp4
4/9/2015 6:00:00 AM,30,comp3
4/9/2015 6:00:00 AM,30,comp2
4/24/2015 6:00:00 AM,30,comp4
5/9/2015 6:00:00 AM,30,comp4
5/24/2015 6:00:00 AM,30,comp4
5/24/2015 6:00:00 AM,30,comp3
6/8/2015 6:00:00 AM,30,comp2
6/8/2015 6:00:00 AM,30,comp4
6/23/2015 6:00:00 AM,30,comp2
6/23/2015 6:00:00 AM,30,comp3
7/8/2015 6:00:00 AM,30,comp2
8/7/2015 6:00:00 AM,30,comp4
8/7/2015 6:00:00 AM,30,comp2
8/22/2015 6:00:00 AM,30,comp4
9/6/2015 6:00:00 AM,30,comp4
9/6/2015 6:00:00 AM,30,comp2
9/21/2015 6:00:00 AM,30,comp4
10/6/2015 6:00:00 AM,30,comp4
10/6/2015 6:00:00 AM,30,comp3
10/21/2015 6:00:00 AM,30,comp3
11/5/2015 6:00:00 AM,30,comp1
11/20/2015 6:00:00 AM,30,comp3
12/5/2015 6:00:00 AM,30,comp4
12/5/2015 6:00:00 AM,30,comp2
12/20/2015 6:00:00 AM,30,comp4
12/20/2015 6:00:00 AM,30,comp2
7/16/2014 6:00:00 AM,31,comp1
8/15/2014 6:00:00 AM,31,comp2
8/15/2014 6:00:00 AM,31,comp4
9/29/2014 6:00:00 AM,31,comp3
1/22/2015 6:00:00 AM,31,comp1
2/6/2015 6:00:00 AM,31,comp2
2/21/2015 6:00:00 AM,31,comp4
3/8/2015 6:00:00 AM,31,comp4
3/23/2015 6:00:00 AM,31,comp3
4/7/2015 6:00:00 AM,31,comp4
4/7/2015 6:00:00 AM,31,comp3
4/22/2015 6:00:00 AM,31,comp3
5/7/2015 6:00:00 AM,31,comp4
5/22/2015 6:00:00 AM,31,comp4
5/22/2015 6:00:00 AM,31,comp1
6/6/2015 6:00:00 AM,31,comp4
6/21/2015 6:00:00 AM,31,comp4
6/21/2015 6:00:00 AM,31,comp1
7/6/2015 6:00:00 AM,31,comp1
7/6/2015 6:00:00 AM,31,comp3
7/21/2015 6:00:00 AM,31,comp2
8/5/2015 6:00:00 AM,31,comp1
8/20/2015 6:00:00 AM,31,comp4
8/20/2015 6:00:00 AM,31,comp2
9/4/2015 6:00:00 AM,31,comp3
9/19/2015 6:00:00 AM,31,comp4
10/19/2015 6:00:00 AM,31,comp2
11/3/2015 6:00:00 AM,31,comp4
11/3/2015 6:00:00 AM,31,comp2
11/18/2015 6:00:00 AM,31,comp1
11/18/2015 6:00:00 AM,31,comp3
12/18/2015 6:00:00 AM,31,comp1
7/31/2014 6:00:00 AM,32,comp3
9/14/2014 6:00:00 AM,32,comp1
10/14/2014 6:00:00 AM,32,comp4
12/13/2014 6:00:00 AM,32,comp2
1/10/2015 6:00:00 AM,32,comp1
1/25/2015 6:00:00 AM,32,comp1
2/9/2015 6:00:00 AM,32,comp4
2/24/2015 6:00:00 AM,32,comp4
2/24/2015 6:00:00 AM,32,comp2
3/11/2015 6:00:00 AM,32,comp3
3/11/2015 6:00:00 AM,32,comp1
4/10/2015 6:00:00 AM,32,comp4
4/10/2015 6:00:00 AM,32,comp1
4/25/2015 6:00:00 AM,32,comp1
5/10/2015 6:00:00 AM,32,comp2
5/25/2015 6:00:00 AM,32,comp1
6/9/2015 6:00:00 AM,32,comp3
6/24/2015 6:00:00 AM,32,comp2
6/24/2015 6:00:00 AM,32,comp4
7/9/2015 6:00:00 AM,32,comp3
7/9/2015 6:00:00 AM,32,comp2
7/24/2015 6:00:00 AM,32,comp2
8/8/2015 6:00:00 AM,32,comp1
8/23/2015 6:00:00 AM,32,comp2
9/7/2015 6:00:00 AM,32,comp2
9/7/2015 6:00:00 AM,32,comp3
9/22/2015 6:00:00 AM,32,comp4
9/22/2015 6:00:00 AM,32,comp3
10/7/2015 6:00:00 AM,32,comp4
11/6/2015 6:00:00 AM,32,comp1
11/21/2015 6:00:00 AM,32,comp1
12/6/2015 6:00:00 AM,32,comp3
12/21/2015 6:00:00 AM,32,comp1
12/21/2015 6:00:00 AM,32,comp3
8/30/2014 6:00:00 AM,33,comp2
9/14/2014 6:00:00 AM,33,comp1
10/14/2014 6:00:00 AM,33,comp4
11/28/2014 6:00:00 AM,33,comp3
1/31/2015 6:00:00 AM,33,comp1
1/31/2015 6:00:00 AM,33,comp4
2/15/2015 6:00:00 AM,33,comp3
2/15/2015 6:00:00 AM,33,comp1
3/2/2015 6:00:00 AM,33,comp2
3/17/2015 6:00:00 AM,33,comp2
4/1/2015 6:00:00 AM,33,comp4
4/1/2015 6:00:00 AM,33,comp2
4/16/2015 6:00:00 AM,33,comp3
5/1/2015 6:00:00 AM,33,comp2
5/31/2015 6:00:00 AM,33,comp2
6/15/2015 6:00:00 AM,33,comp4
7/15/2015 6:00:00 AM,33,comp4
7/15/2015 6:00:00 AM,33,comp2
7/30/2015 6:00:00 AM,33,comp1
8/29/2015 6:00:00 AM,33,comp4
8/29/2015 6:00:00 AM,33,comp3
9/13/2015 6:00:00 AM,33,comp3
9/28/2015 6:00:00 AM,33,comp2
10/13/2015 6:00:00 AM,33,comp2
11/12/2015 6:00:00 AM,33,comp2
11/12/2015 6:00:00 AM,33,comp3
11/27/2015 6:00:00 AM,33,comp1
11/27/2015 6:00:00 AM,33,comp2
12/12/2015 6:00:00 AM,33,comp2
12/12/2015 6:00:00 AM,33,comp3
12/27/2015 6:00:00 AM,33,comp2
6/16/2014 6:00:00 AM,34,comp4
7/31/2014 6:00:00 AM,34,comp1
9/14/2014 6:00:00 AM,34,comp2
9/29/2014 6:00:00 AM,34,comp3
1/1/2015 6:00:00 AM,34,comp1
1/1/2015 6:00:00 AM,34,comp2
1/31/2015 6:00:00 AM,34,comp4
2/15/2015 6:00:00 AM,34,comp3
3/2/2015 6:00:00 AM,34,comp3
